"No.","Channel Name","Receive Frequency","Transmit Frequency","Channel Type","Transmit Power","Band Width","CTCSS/DCS Decode","CTCSS/DCS Encode","Contact","Contact Call Type","Contact TG/DMR ID","Radio ID","Busy Lock/TX Permit","Squelch Mode","Optional Signal","DTMF ID","2Tone ID","5Tone ID","PTT ID","Color Code","Slot","Scan List","Receive Group List","PTT Prohibit","Reverse","Simplex TDMA","Slot Suit","AES Digital Encryption","Digital Encryption","Call Confirmation","Talk Around(Simplex)","Work Alone","Custom CTCSS","2TONE Decode","Ranging","Through Mode","APRS RX","Analog APRS PTT Mode","Digital APRS PTT Mode","APRS Report Type","Digital APRS Report Channel","Correct Frequency[Hz]","SMS Confirmation","Exclude channel from roaming","DMR MODE","DataACK Disable","R5toneBot","R5ToneEot"
"537","SV1N-4240","439.35000","431.75000","D-Digital","Mid","12.5K","Off","Off","4240","Group Call","4240","SY2CRI","Always","Carrier","Off","1","1","1","Off","1","2","None","8+9","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","0","Off","Off","Off","Off","Off","Off","1","0","Off","0","1","0","0","0"
"538","SV1N-4241","439.35000","431.75000","D-Digital","Mid","12.5K","Off","Off","4241","Group Call","4241","SY2CRI","Always","Carrier","Off","1","1","1","Off","1","2","None","8+9","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","0","Off","Off","Off","Off","Off","Off","1","0","Off","0","1","0","0","0"
"539","SV1N-4242","439.35000","431.75000","D-Digital","Mid","12.5K","Off","Off","4242","Group Call","4242","SY2CRI","Always","Carrier","Off","1","1","1","Off","1","2","None","8+9","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","0","Off","Off","Off","Off","Off","Off","1","0","Off","0","1","0","0","0"
"540","SV1N-4243","439.35000","431.75000","D-Digital","Mid","12.5K","Off","Off","4243","Group Call","4243","SY2CRI","Always","Carrier","Off","1","1","1","Off","1","2","None","8+9","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","0","Off","Off","Off","Off","Off","Off","1","0","Off","0","1","0","0","0"
"541","SV1N-4244","439.35000","431.75000","D-Digital","Mid","12.5K","Off","Off","4244","Group Call","4244","SY2CRI","Always","Carrier","Off","1","1","1","Off","1","2","None","8+9","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","0","Off","Off","Off","Off","Off","Off","1","0","Off","0","1","0","0","0"
"542","SV1N-4245","439.35000","431.75000","D-Digital","Mid","12.5K","Off","Off","4245","Group Call","4245","SY2CRI","Always","Carrier","Off","1","1","1","Off","1","2","None","8+9","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","0","Off","Off","Off","Off","Off","Off","1","0","Off","0","1","0","0","0"
"543","SV1N-4246","439.35000","431.75000","D-Digital","Mid","12.5K","Off","Off","4246","Group Call","4246","SY2CRI","Always","Carrier","Off","1","1","1","Off","1","2","None","8+9","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","0","Off","Off","Off","Off","Off","Off","1","0","Off","0","1","0","0","0"
"544","SV1N-4247","439.35000","431.75000","D-Digital","Mid","12.5K","Off","Off","4247","Group Call","4247","SY2CRI","Always","Carrier","Off","1","1","1","Off","1","2","None","8+9","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","0","Off","Off","Off","Off","Off","Off","1","0","Off","0","1","0","0","0"
"545","SV1N-4248","439.35000","431.75000","D-Digital","Mid","12.5K","Off","Off","4248","Group Call","4248","SY2CRI","Always","Carrier","Off","1","1","1","Off","1","2","None","8+9","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","0","Off","Off","Off","Off","Off","Off","1","0","Off","0","1","0","0","0"
"546","SV1N-4249","439.35000","431.75000","D-Digital","Mid","12.5K","Off","Off","4249","Group Call","4249","SY2CRI","Always","Carrier","Off","1","1","1","Off","1","2","None","8+9","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","0","Off","Off","Off","Off","Off","Off","1","0","Off","0","1","0","0","0"
"547","SV1N-UNLINK","439.35000","431.75000","D-Digital","Mid","12.5K","Off","Off","4000","Group Call","4000","SY2CRI","Always","Carrier","Off","1","1","1","Off","1","2","None","8+9","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","0","Off","Off","Off","Off","Off","Off","1","0","Off","0","1","0","0","0"
"548","SV1N-STATUS","439.35000","431.75000","D-Digital","Mid","12.5K","Off","Off","5000","Group Call","5000","SY2CRI","Always","Carrier","Off","1","1","1","Off","1","2","None","8+9","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","0","Off","Off","Off","Off","Off","Off","1","0","Off","0","1","0","0","0"
"549","SV1N-ECHO","439.35000","431.75000","D-Digital","Mid","12.5K","Off","Off","9990","Group Call","9990","SY2CRI","Always","Carrier","Off","1","1","1","Off","1","2","None","8+9","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","0","Off","Off","Off","Off","Off","Off","1","0","Off","0","1","0","0","0"
"553","SZ4KRD-202","438.68750","431.08750","D-Digital","Mid","12.5K","Off","Off","202","Group Call","202","SY2CRI","Always","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","0","Off","Off","Off","Off","Off","Off","1","0","Off","0","1","0","0","0"
"554","SZ4KRD-8","438.68750","431.08750","D-Digital","Mid","12.5K","Off","Off","8","Group Call","8","SY2CRI","Always","Carrier","Off","1","1","1","Off","1","2","None","8+9","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","0","Off","Off","Off","Off","Off","Off","1","0","Off","0","1","0","0","0"
"555","SZ4KRD-9","438.68750","431.08750","D-Digital","Mid","12.5K","Off","Off","9","Group Call","9","SY2CRI","Always","Carrier","Off","1","1","1","Off","1","2","None","8+9","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","0","Off","Off","Off","Off","Off","Off","1","0","Off","0","1","0","0","0"
"556","SZ4KRD-4048","438.68750","431.08750","D-Digital","Mid","12.5K","Off","Off","4048","Group Call","4048","SY2CRI","Always","Carrier","Off","1","1","1","Off","1","2","None","8+9","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","0","Off","Off","Off","Off","Off","Off","1","0","Off","0","1","0","0","0"
"557","SZ4KRD-4148","438.68750","431.08750","D-Digital","Mid","12.5K","Off","Off","4148","Group Call","4148","SY2CRI","Always","Carrier","Off","1","1","1","Off","1","2","None","8+9","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","0","Off","Off","Off","Off","Off","Off","1","0","Off","0","1","0","0","0"
"558","SZ4KRD-4240","438.68750","431.08750","D-Digital","Mid","12.5K","Off","Off","4240","Group Call","4240","SY2CRI","Always","Carrier","Off","1","1","1","Off","1","2","None","8+9","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","0","Off","Off","Off","Off","Off","Off","1","0","Off","0","1","0","0","0"
"559","SZ4KRD-4241","438.68750","431.08750","D-Digital","Mid","12.5K","Off","Off","4241","Group Call","4241","SY2CRI","Always","Carrier","Off","1","1","1","Off","1","2","None","8+9","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","0","Off","Off","Off","Off","Off","Off","1","0","Off","0","1","0","0","0"
"560","SZ4KRD-4242","438.68750","431.08750","D-Digital","Mid","12.5K","Off","Off","4242","Group Call","4242","SY2CRI","Always","Carrier","Off","1","1","1","Off","1","2","None","8+9","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","0","Off","Off","Off","Off","Off","Off","1","0","Off","0","1","0","0","0"
"561","SZ4KRD-4243","438.68750","431.08750","D-Digital","Mid","12.5K","Off","Off","4243","Group Call","4243","SY2CRI","Always","Carrier","Off","1","1","1","Off","1","2","None","8+9","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","0","Off","Off","Off","Off","Off","Off","1","0","Off","0","1","0","0","0"
"562","SZ4KRD-4244","438.68750","431.08750","D-Digital","Mid","12.5K","Off","Off","4244","Group Call","4244","SY2CRI","Always","Carrier","Off","1","1","1","Off","1","2","None","8+9","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","0","Off","Off","Off","Off","Off","Off","1","0","Off","0","1","0","0","0"
"563","SZ4KRD-4245","438.68750","431.08750","D-Digital","Mid","12.5K","Off","Off","4245","Group Call","4245","SY2CRI","Always","Carrier","Off","1","1","1","Off","1","2","None","8+9","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","0","Off","Off","Off","Off","Off","Off","1","0","Off","0","1","0","0","0"
"564","SZ4KRD-4246","438.68750","431.08750","D-Digital","Mid","12.5K","Off","Off","4246","Group Call","4246","SY2CRI","Always","Carrier","Off","1","1","1","Off","1","2","None","8+9","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","0","Off","Off","Off","Off","Off","Off","1","0","Off","0","1","0","0","0"
"565","SZ4KRD-4247","438.68750","431.08750","D-Digital","Mid","12.5K","Off","Off","4247","Group Call","4247","SY2CRI","Always","Carrier","Off","1","1","1","Off","1","2","None","8+9","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","0","Off","Off","Off","Off","Off","Off","1","0","Off","0","1","0","0","0"
"566","SZ4KRD-4248","438.68750","431.08750","D-Digital","Mid","12.5K","Off","Off","4248","Group Call","4248","SY2CRI","Always","Carrier","Off","1","1","1","Off","1","2","None","8+9","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","0","Off","Off","Off","Off","Off","Off","1","0","Off","0","1","0","0","0"
"567","SZ4KRD-4249","438.68750","431.08750","D-Digital","Mid","12.5K","Off","Off","4249","Group Call","4249","SY2CRI","Always","Carrier","Off","1","1","1","Off","1","2","None","8+9","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","0","Off","Off","Off","Off","Off","Off","1","0","Off","0","1","0","0","0"
"568","SZ4KRD-UNLINK","438.68750","431.08750","D-Digital","Mid","12.5K","Off","Off","4000","Group Call","4000","SY2CRI","Always","Carrier","Off","1","1","1","Off","1","2","None","8+9","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","0","Off","Off","Off","Off","Off","Off","1","0","Off","0","1","0","0","0"
"569","SZ4KRD-STATUS","438.68750","431.08750","D-Digital","Mid","12.5K","Off","Off","5000","Group Call","5000","SY2CRI","Always","Carrier","Off","1","1","1","Off","1","2","None","8+9","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","0","Off","Off","Off","Off","Off","Off","1","0","Off","0","1","0","0","0"
"570","SZ4KRD-ECHO","438.68750","431.08750","D-Digital","Mid","12.5K","Off","Off","9990","Group Call","9990","SY2CRI","Always","Carrier","Off","1","1","1","Off","1","2","None","8+9","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","0","Off","Off","Off","Off","Off","Off","1","0","Off","0","1","0","0","0"
"574","SW2D-202","439.05000","431.45000","D-Digital","Mid","12.5K","Off","Off","202","Group Call","202","SY2CRI","Always","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","0","Off","Off","Off","Off","Off","Off","1","0","Off","0","1","0","0","0"
"575","SW2D-8","439.05000","431.45000","D-Digital","Mid","12.5K","Off","Off","8","Group Call","8","SY2CRI","Always","Carrier","Off","1","1","1","Off","1","2","None","8+9","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","0","Off","Off","Off","Off","Off","Off","1","0","Off","0","1","0","0","0"
"576","SW2D-9","439.05000","431.45000","D-Digital","Mid","12.5K","Off","Off","9","Group Call","9","SY2CRI","Always","Carrier","Off","1","1","1","Off","1","2","None","8+9","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","0","Off","Off","Off","Off","Off","Off","1","0","Off","0","1","0","0","0"
"577","SW2D-4048","439.05000","431.45000","D-Digital","Mid","12.5K","Off","Off","4048","Group Call","4048","SY2CRI","Always","Carrier","Off","1","1","1","Off","1","2","None","8+9","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","0","Off","Off","Off","Off","Off","Off","1","0","Off","0","1","0","0","0"
"578","SW2D-4148","439.05000","431.45000","D-Digital","Mid","12.5K","Off","Off","4148","Group Call","4148","SY2CRI","Always","Carrier","Off","1","1","1","Off","1","2","None","8+9","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","0","Off","Off","Off","Off","Off","Off","1","0","Off","0","1","0","0","0"
"579","SW2D-4240","439.05000","431.45000","D-Digital","Mid","12.5K","Off","Off","4240","Group Call","4240","SY2CRI","Always","Carrier","Off","1","1","1","Off","1","2","None","8+9","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","0","Off","Off","Off","Off","Off","Off","1","0","Off","0","1","0","0","0"
"580","SW2D-4241","439.05000","431.45000","D-Digital","Mid","12.5K","Off","Off","4241","Group Call","4241","SY2CRI","Always","Carrier","Off","1","1","1","Off","1","2","None","8+9","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","0","Off","Off","Off","Off","Off","Off","1","0","Off","0","1","0","0","0"
"581","SW2D-4242","439.05000","431.45000","D-Digital","Mid","12.5K","Off","Off","4242","Group Call","4242","SY2CRI","Always","Carrier","Off","1","1","1","Off","1","2","None","8+9","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","0","Off","Off","Off","Off","Off","Off","1","0","Off","0","1","0","0","0"
"582","SW2D-4243","439.05000","431.45000","D-Digital","Mid","12.5K","Off","Off","4243","Group Call","4243","SY2CRI","Always","Carrier","Off","1","1","1","Off","1","2","None","8+9","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","0","Off","Off","Off","Off","Off","Off","1","0","Off","0","1","0","0","0"
"583","SW2D-4244","439.05000","431.45000","D-Digital","Mid","12.5K","Off","Off","4244","Group Call","4244","SY2CRI","Always","Carrier","Off","1","1","1","Off","1","2","None","8+9","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","0","Off","Off","Off","Off","Off","Off","1","0","Off","0","1","0","0","0"
"584","SW2D-4245","439.05000","431.45000","D-Digital","Mid","12.5K","Off","Off","4245","Group Call","4245","SY2CRI","Always","Carrier","Off","1","1","1","Off","1","2","None","8+9","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","0","Off","Off","Off","Off","Off","Off","1","0","Off","0","1","0","0","0"
"585","SW2D-4246","439.05000","431.45000","D-Digital","Mid","12.5K","Off","Off","4246","Group Call","4246","SY2CRI","Always","Carrier","Off","1","1","1","Off","1","2","None","8+9","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","0","Off","Off","Off","Off","Off","Off","1","0","Off","0","1","0","0","0"
"586","SW2D-4247","439.05000","431.45000","D-Digital","Mid","12.5K","Off","Off","4247","Group Call","4247","SY2CRI","Always","Carrier","Off","1","1","1","Off","1","2","None","8+9","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","0","Off","Off","Off","Off","Off","Off","1","0","Off","0","1","0","0","0"
"587","SW2D-4248","439.05000","431.45000","D-Digital","Mid","12.5K","Off","Off","4248","Group Call","4248","SY2CRI","Always","Carrier","Off","1","1","1","Off","1","2","None","8+9","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","0","Off","Off","Off","Off","Off","Off","1","0","Off","0","1","0","0","0"
"588","SW2D-4249","439.05000","431.45000","D-Digital","Mid","12.5K","Off","Off","4249","Group Call","4249","SY2CRI","Always","Carrier","Off","1","1","1","Off","1","2","None","8+9","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","0","Off","Off","Off","Off","Off","Off","1","0","Off","0","1","0","0","0"
"589","SW2D-UNLINK","439.05000","431.45000","D-Digital","Mid","12.5K","Off","Off","4000","Group Call","4000","SY2CRI","Always","Carrier","Off","1","1","1","Off","1","2","None","8+9","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","0","Off","Off","Off","Off","Off","Off","1","0","Off","0","1","0","0","0"
"590","SW2D-STATUS","439.05000","431.45000","D-Digital","Mid","12.5K","Off","Off","5000","Group Call","5000","SY2CRI","Always","Carrier","Off","1","1","1","Off","1","2","None","8+9","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","0","Off","Off","Off","Off","Off","Off","1","0","Off","0","1","0","0","0"
"591","SW2D-ECHO","439.05000","431.45000","D-Digital","Mid","12.5K","Off","Off","9990","Group Call","9990","SY2CRI","Always","Carrier","Off","1","1","1","Off","1","2","None","8+9","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","0","Off","Off","Off","Off","Off","Off","1","0","Off","0","1","0","0","0"
"596","SV1Y-202","438.42500","430.82500","D-Digital","Mid","12.5K","Off","Off","202","Group Call","202","SY2CRI","ChannelFree","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","1","Off","Off","On","Off","On","Digital","1","0","On","0","1","0","0","0"
"597","SV1Y-8","438.42500","430.82500","D-Digital","Mid","12.5K","Off","Off","8","Group Call","8","SY2CRI","ChannelFree","Carrier","Off","1","1","1","Off","1","2","None","8+9","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","1","Off","Off","On","Off","On","Digital","1","0","On","0","1","0","0","0"
"598","SV1Y-9","438.42500","430.82500","D-Digital","Mid","12.5K","Off","Off","9","Group Call","9","SY2CRI","ChannelFree","Carrier","Off","1","1","1","Off","1","2","None","8+9","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","1","Off","Off","On","Off","On","Digital","1","0","On","0","1","0","0","0"
